,kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,publish_date,viewcount_jeffreestar
221,youtube#playlistItem,_pIHS7n7T_pEDzZjLPmVIfmMU88,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLjZRMXEzbHJIclA0,2017-08-18T18:01:01Z,UCkvK_5omS-42Ovgah8KRKtg,DIOR LIQUID LIPSTICKS… Are They Jeffree Star Approved??,"HEY EVERYONE! Today I'm testing out the brand new DIOR Rouge Liquid Lipstick's! Another luxury brand has decided to create their own formula so I couldn't wait to see if they were a hit or a miss! I've reviewed SO many brands of liquid lip's on my channel, that you never know what to expect!! This retails for $35 and DIOR created 3 finishes for this product, matte, satin and metallic! WHICH ONES WORKED???? And are they JEFFREE STAR APPROVED?? Watch and find out!  🔥 BUY MY BENEFIT COSMETICS LIMITED ED. Desert Island Pick: #RollerLash Mascara ► http://seph.me/2vuqwa1  *PURCHASE THE BEAUTY STOWAWAYS KIT for only $32!! Exclusively IN SEPHORA + on Sephora.com! ► http://seph.me/2wL26t8  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  💄 WATCH READING MEAN COMMENTS FEAT. MANNY MUA ► http://bit.ly/2onxxZ0  💉 FULL FACE USING ONLY MAYBELLINE PRODUCTS! ► http://bit.ly/2rdsIjR  🔮 WATCH ME COVER MY TATTOOS WITH MAKEUP! ► http://bit.ly/2mgmukb  ⚰️ WATCH MANNY & l's FIRST EVER VIDEO WE FILMED TOGETHER ► http://bit.ly/2hX9deU  MUSIC: ► Kraken ► ""Light” - https://www.youtube.com/watch?v=c2blWWN7JuE  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,220,youtube#video,6Q1q3lrHrP4,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-08-18,1752666
222,youtube#playlistItem,rtbyDubEdL0ZYgU3H3Nesz92lO8,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLmFBbmVMbmIxWmxF,2017-08-15T18:21:47Z,UCkvK_5omS-42Ovgah8KRKtg,MOSCHINO + SEPHORA COLLECTION: Review & Swatches,"HEY EVERYONE! 🐻 Today's video was highly requested after a photo of this collection hit the internet! You all asked me to review the Moschino x Sephora Collection including the viral teddybear eyeshadow palette that sent everyone in the makeup community into a frenzy! I myself, am a Moschino fashion lover and I'm obsessed with everything Jeremy Scott has created! I was nervous when I saw makeup coming out, because I never want to get disappointed by a brand I love... So is the collection a HIT or a MISS??? Watch and find out what's #JeffreeStar Approved. PS. I start using the teddybear palette at 9:34 into the video!  🔥 BUY MY BENEFIT COSMETICS LIMITED ED. Desert Island Pick: #RollerLash Mascara ► http://seph.me/2vuqwa1  *PURCHASE THE BEAUTY STOWAWAYS KIT for only $32!! Exclusively IN SEPHORA + on Sephora.com! ► http://seph.me/2wL26t8  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  💄 WATCH READING MEAN COMMENTS FEAT. MANNY MUA ► http://bit.ly/2onxxZ0  💉 FULL FACE USING ONLY MAYBELLINE PRODUCTS! ► http://bit.ly/2rdsIjR  🔮 WATCH ME COVER MY TATTOOS WITH MAKEUP! ► http://bit.ly/2mgmukb  ⚰️ WATCH MANNY & l's FIRST EVER VIDEO WE FILMED TOGETHER ► http://bit.ly/2hX9deU  MUSIC: ►  John Kenya  ► ""Wicked” - https://www.youtube.com/watch?v=oW3GwO3VCVo  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,221,youtube#video,aAneLnb1ZlE,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-08-15,4591346
223,youtube#playlistItem,pCJ1JeCsb6wIXnaWx3DTbuFfuKo,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLlJDaHJfMnJTQVVj,2017-08-09T18:59:06Z,UCkvK_5omS-42Ovgah8KRKtg,JULY HOLY GRAILS... AND FAILS | 2017,🍉 HEY EVERYONE! Today we are diving into my JULY HOLY GRAILS... AND FAILS! Time to sound off on my favorite beauty and fashion products for the month of July.. and talk about a few hot topics and products that didn't work for me. You know I'm spilling the tea... Saddle up for highlighters and Chanel tennis rackets haha Thanks for watching! LOVE + LIPSTICK XO  NEW YORK & EAST COAST SUBSCRIBERS!!! I'm returning as one of the MAIN SPONSORS for the #NYC RuPaul's DragCon on 9/9-9/10!!!!!! Come shop my ENTIRE brand and meet me! 💄 Use code 'JEFFREE' to save 10% your tickets! MORE INFO HERE: http://rupaulsdragcon.com  WHAT'S MY LIPSTICK COLOR IN THIS VIDEO? Jouer Cosmetics - 'Buff' Lip Crème (use code JSTAR at checkout to save some $!) ► http://bit.ly/2wGJx8Q  JACKET BY: LOUIS VUITTON X SUPREME  🔥SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔥 WATCH ME TEST THE WORLD'S 2ND MOST EXPENSIVE FOUNDATION ► https://www.youtube.com/watch?v=XnW4fG4M2O4  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► Egzod  ► ”Wake Up (feat. Chris Linton)” - https://www.youtube.com/watch?v=6bTBBtQzSz8  (courtesy of NoCopyrightSounds),jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,222,youtube#video,RChr_2rSAUc,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-08-09,2120359
224,youtube#playlistItem,fbm8X6CaP2K3JKKaoImtNvlsrtQ,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLkl5MDZxUm1Oa2Yw,2017-08-06T18:01:53Z,UCkvK_5omS-42Ovgah8KRKtg,$250?! TESTING THE WORLD’S MOST EXPENSIVE FOUNDATION!,"Today I'm testing out the world's most expensive foundation! The brand Cle de Peau Beauté just released a $250 product called THE FOUNDATION. This foundation is allegedly going to give me medium coverage and leave my skin looking perfect. Is this just a luxury brand putting a overpriced amount to be boujee.... Or does it actually work?? Watch and see if it's Jeffree Star Approved! Also this video includes VLOG FOOTAGE of me checking in and showing you guys how the foundation wore all night. Manny, Laura, Tati and I attended the Wet N Wild 'Midnight Mermaid' party and then had dinner at Tati's house. XOXO  NEW YORK & EAST COAST SUBSCRIBERS!!! I'm returning as one of the MAIN SPONSORS for the #NYC RuPaul's DragCon on 9/9-9/10!!!!!! Come shop my ENTIRE brand and meet me! 💄 Use code 'JEFFREE' to save 10% your tickets! MORE INFO HERE: http://rupaulsdragcon.com  🔥SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  BATHROBE BY: Versace  WATCH MORE VIDEOS...................❤️  🔥 WATCH ME TEST THE WORLD'S 2ND MOST EXPENSIVE FOUNDATION ► https://www.youtube.com/watch?v=XnW4fG4M2O4  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► NIVIRO  ► ”The Floor Is Lava” - https://www.youtube.com/watch?v=iv7ZJecuu_o  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,223,youtube#video,Iy06qRmNkf0,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-08-06,7582179
225,youtube#playlistItem,DCRQ-pQ0tieqyM3UqoYWiA4Xwas,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLl8xc1ZrVEgxS3J3,2017-08-04T17:07:08Z,UCkvK_5omS-42Ovgah8KRKtg,MERMAID MAKEUP?! TRYING THE FALL ‘17 WET N WILD COLLECTION!,"HEY EVERYONE! Today I'm testing out the brand new Midnight Mermaid #Fall collection from Wet N Wild! This drugstore brand is not slowing down any time soon!! This box set includes a LOT of metallic finishes in several products like their liquid lipsticks, liners and new liquid eyeshadows!!! I swatch and review the ENTIRE collection and show you what worked for me! PS. I can't believe we just hit 5 million subscribers!!!!! The STAR FAMILY is growing and growing!!! You guys are the best!!! THANK YOU for all the love and support on my channel!!!!  CONTEST WINNERS!!! 💄 Adrianna Cabrera -  IG: @adriannacabrera22  https://www.youtube.com/channel/UCe6pBDRCcHN31TG7WK1PGxQ  Kayla Hathaway - IG: @musicalmelody97 https://www.youtube.com/user/kkayla31697   Kitten - @satanxxprincess on IG https://www.youtube.com/channel/UCZ1PbePw0p-6wIq0ztd2-Sw   Acacia Rodriguez - IG : @oblivion_universe  https://www.youtube.com/channel/UC-6qkbvF3IVhuVHlHhnlB_w   IG: @fizz_clicksss https://www.youtube.com/channel/UChNaij2u6rh6ICwTPwe4ftw/channels?shelf_id=0&view=56  🔥SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  DRESS BY BY: Balmain  WATCH MORE VIDEOS...................❤️  🔥 WATCH MY CHROME SUMMER COLLECTION REVEAL ► http://bit.ly/2sb43xf  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► Raven & Kreyn ► ”So Happy” - https://www.youtube.com/watch?v=cmVdgWL5548  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,224,youtube#video,_1sVkTH1Krw,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-08-04,3415639
226,youtube#playlistItem,PkqQvSV8Xxl2ehwu5Nhy_EM_fkY,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLjBpSzdrODBZaHp3,2017-08-01T19:28:21Z,UCkvK_5omS-42Ovgah8KRKtg,THE TRUTH... ANASTASIA SUBCULTURE EYESHADOW PALETTE REVIEW,"Today I'm going to test out the much talked about Subculture eyeshadow palette by Anastasia Beverly Hills! This product has been getting A LOT of heat, gossip and drama surrounding it so I had to try it out for myself and see what the truth is... I really appreciate everyone who waits for my reviews or anyone that trusts in my channel to give you the 100% truth without ANY filter. Here are MY experiences and my thoughts... Is the palette Jeffree Star approved?? Watch and find out...  ALSO: Watch my REVIEW on the ABH Modern Renaissance palette: https://www.youtube.com/watch?v=mYTsZDWb7WM  🔥SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  TOP BY: Gucci LIPSTICK WORN: Pat McGrath Labs - '1995' MatteTrance HIGHLIGHT: Jouer Cosmetics - 'Rose Gold' highlighter (use code JSTAR at checkout to save some $!) ► http://bit.ly/2omlXJF  WATCH MORE VIDEOS...................❤️  🔥 WATCH MY CHROME SUMMER COLLECTION REVEAL ► http://bit.ly/2sb43xf  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► Raven & Kreyn ► ”So Happy” - https://www.youtube.com/watch?v=cmVdgWL5548  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,225,youtube#video,0iK7k80Yhzw,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-08-01,6560284
227,youtube#playlistItem,38a72CaZnhmdr6l3QM5d8P3hXhc,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLjJlRDExX0dVZGUw,2017-07-28T17:44:19Z,UCkvK_5omS-42Ovgah8KRKtg,"WE BROKE MY $59,000 LOUIS VUITTON SKATEBOARD","In today's video Nathan is going to test out my Louis Vuitton X Supreme skateboard! The grand total for this luxury limited edition collectors set was $59,000! Watch and see the unboxing and ride test at a skate park! ❣️  WATCH NATHAN & I UNBOX THE Louis Vuitton X Supreme Collection ► http://bit.ly/2w6PefV   🔥SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔥 WATCH MY CHROME SUMMER COLLECTION REVEAL ► http://bit.ly/2sb43xf  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► Phantom Sage ► ”Our Lives Past (feat. Emily Stiles)” - https://www.youtube.com/watch?v=5-vMcPR7Bws  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,226,youtube#video,2eD11_GUde0,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-07-28,5173004
228,youtube#playlistItem,35roZ94umqyQjWVzvEMbf38zChs,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLjhEWTFkZkFaQ3pR,2017-07-26T18:13:07Z,UCkvK_5omS-42Ovgah8KRKtg,LOUIS VUITTON X SUPREME HAUL | Jeffree Star,"Who's ready for another crazy haul??? ❌ In today's video Nathan and I share the pieces we got from the much talked about Louis Vuitton x Supreme collaboration! When luxury meets high end skateboarding streetwear! Now I've been collecting Louis bags for 12 years now and I was SO excited when I saw the sneak peeks for this! We got some amazing pieces, from luggage, backpacks, to hats and shoes! But the star of the show has to be what I'm deeming as 'the world's most expensive skateboard' - An iconic Louis V trunk with a skateboard inside! I got this for Nate as an early bday present and he was SHOOK when he opened it!! We are gonna film another video of him trying the board out and seeing if it's good or not! Thanks for watching! XO  🔥SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  WATCH MORE VIDEOS...................❤️  🔥 WATCH MY CHROME SUMMER COLLECTION REVEAL ► http://bit.ly/2sb43xf  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► Jensation  ► ”Delicious” - https://www.youtube.com/watch?v=PhzDIABahyc  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,227,youtube#video,8DY1dfAZCzQ,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-07-26,5332226
229,youtube#playlistItem,o2pwRQVfG4r_rPnYPGJlqJANmms,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLkVLOXBWRG5hMzZB,2017-07-22T20:32:41Z,UCkvK_5omS-42Ovgah8KRKtg,BEST NEW DRUGSTORE MASCARA??? Is It Jeffree Star Approved?,I think I found the best new mascara at the drugstore!!!! Could it be true??? In today's video I test out the newly coveted L'Oreal 'Voluminous Lash Paradise' and see if it really lives up to the hype! Watch me apply it on bare lashes and see what happens!  NEW YORK & EAST COAST SUBSCRIBERS!!! I'm returning as one of the MAIN SPONSORS for the #NYC RuPaul's DragCon on 9/9-9/10!!!!!! Come shop my ENTIRE brand and meet me! 💄 Use code 'JEFFREE' to save 10% your tickets! MORE INFO HERE: http://rupaulsdragcon.com  🔥SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  Lipstick Worn: Jeffree Star Cosmetics - Skin Tight & Birthday Suit LIP AMMUNITION™ ► http://bit.ly/2kdVj7t Necklace by: GUCCI Bathrobe by: UGG  WATCH MORE VIDEOS...................❤️  🔥 WATCH MY CHROME SUMMER COLLECTION REVEAL ► http://bit.ly/2sb43xf  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► Jensation ► ”Joystick” - https://www.youtube.com/watch?v=vpvytpRa_tQ  (courtesy of NoCopyrightSounds),jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,228,youtube#video,EK9pVDna36A,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-07-22,2868630
230,youtube#playlistItem,4gno12oDsYCzR8zWwkVTqal8P3w,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLml2eHE2eFVVV2Vr,2017-07-20T18:14:27Z,UCkvK_5omS-42Ovgah8KRKtg,PORE FIXER?? TARTE BRIGHT & TIGHT FACE MASK | Review & Demo,"COME THRUUUU SKIN CARE! Today I'm testing out the brand new TARTE Cosmetics Bright & Tight Clay Multi-Mask! This $40.00 mask is allegedly supposed to help with minimizing pores, help with dryness and dullness... and help with uneven texture!! So of course I had to see if this product worked.. Did anything happen??? Is it Jeffree Star Approved?? WATCH AND FIND OUT!   💄SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  Bathrobe by: UGG  WATCH MORE VIDEOS...................❤️  🔥 WATCH MY CHROME SUMMER COLLECTION REVEAL ► http://bit.ly/2sb43xf  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► Jensation ► ”Joystick” - https://www.youtube.com/watch?v=vpvytpRa_tQ  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,229,youtube#video,ivxq6xUUWek,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-07-20,2197043
231,youtube#playlistItem,G_no57d7GQveytFgRuYdUP6wQ9o,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLmNROGNtMjFjOENF,2017-07-17T18:05:01Z,UCkvK_5omS-42Ovgah8KRKtg,$9.99 MAYBELLINE HIGHLIGHTER VS. $42 LUXURY HIGHLIGHTER,Where are all my highlighter junkies?? Today I'm doing another round of BATTLE OF THE HIGHLIGHTERS!! I'm testing out the brand new Maybelline Master Chrome Metallic 'Molten' highlight (which is $9.99) VS. the Charlotte Tilbury 'Bar of Gold' which retails for $42.00! Which one is more blinding?? Another luxury vs. drugstore battle is going down! WATCH AND FIND OUT WHO WINS!!!  Find the Maybelline 'Molten' highlighter @ ULTA ► http://bit.ly/2sub7Vh  💄SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  Lipstick: 🍉'Watermelon Soda' Velour Liquid Lipstick  ► http://bit.ly/29dat6T  WATCH MORE VIDEOS...................❤️  🔥 WATCH MY CHROME SUMMER COLLECTION REVEAL ► http://bit.ly/2sb43xf  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► Oneeva ► ”Platform 9” - https://www.youtube.com/watch?v=exV_Sf_Afso  (courtesy of NoCopyrightSounds),jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,230,youtube#video,cQ8cm21c8CE,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-07-17,6102153
232,youtube#playlistItem,xleECrbuJ7up9iUFGtaSUygwZCQ,VVVrdktfNW9tUy00Mk92Z2FoOEtSS3RnLkloeTM3eVMtYi1z,2017-07-15T19:00:05Z,UCkvK_5omS-42Ovgah8KRKtg,LAURA MERCIER FULL COVERAGE FOUNDATION | Review & Demo,"WHO'S READY FOR SOME FULL COVERAGE??? In today's video I'm testing out the brand new Laura Mercier Flawless Fusion Ultra-Longwear Foundation! I've been such a huge fan of Laura's line throughout the years, she has some products that I've kept in my routine for a long time! When I saw she was launching a new formula for us full coverage queens, I knew I had to try it out for you guys! But does her new foundation get the #JeffreeStar stamp of approval?? WATCH AND FIND OUT!  💄SHOP the Jeffree Star Cosmetics CHROME COLLECTION: http://bit.ly/2t4lZfe  *SHOP: http://www.jeffreestarcosmetics.com + FOLLOW MY BRAND ON Instagram: http://instagram.com/jeffreestarcosmetics +FOLLOW ME ON IG: http://instagram.com/jeffreestar + FACEBOOK: https://www.facebook.com/JeffreeStar + SNAPCHAT: jeffreedahmer + TWITTER: @jeffreestar  Bathrobe by: Versace  WATCH MORE VIDEOS...................❤️  🔥 WATCH MY CHROME SUMMER COLLECTION REVEAL ► http://bit.ly/2sb43xf  💄 SHANE DAWSON MAKEUP TUTORIAL ► http://bit.ly/2sX2IvS  💍 GET READY IN MY PRIVATE JET feat. Tati Westbrook ► http://bit.ly/2tg80Ro  💉 TESTING CRAZY WEIRD FACE MASKS w. NATHAN ► http://bit.ly/2tC4Z14  MUSIC: ► Disco's Over  ► ”TSU” - https://www.youtube.com/watch?v=fqJT9iP-zr4  (courtesy of NoCopyrightSounds)",jeffreestar,UUkvK_5omS-42Ovgah8KRKtg,231,youtube#video,Ihy37yS-b-s,jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,2017-07-15,2163740
